OrthoGroup	Function	Contrast	Source	DETot
OG0000034	Immune	GramNegative	P.lanio	1
OG0000138	Immune	GramNegative	A.melifera, B.terrestris, C.australensis, P.lanio	4
OG0000187	Immune	GramNegative	P.lanio	1
OG0000191	Immune	GramNegative	P.lanio	1
OG0000268	Immune	GramNegative	B.terrestris	1
OG0000399	Immune	GramNegative	Aculeata, AgeControlled, Anthophila, Apinae	4
OG0000446	Immune	GramNegative	Apinae	1
OG0000493	Immune	GramNegative	A.melifera, P.lanio	2
OG0000699	Immune	GramNegative	Aculeata, Anthophila, Apinae	3
OG0000928	Immune	GramNegative	A.melifera, B.terrestris	2
OG0000946	Immune	GramNegative	B.terrestris	1
OG0001290	Immune	GramNegative	A.melifera, B.terrestris	2
OG0001412	Immune	GramNegative	A.melifera	1
OG0002135	Immune	GramNegative	P.lanio	1
OG0002409	Immune	GramNegative	B.terrestris	1
OG0002678	Immune	GramNegative	P.lanio	1
OG0002707	Immune	GramNegative	B.terrestris	1
OG0003875	Immune	GramNegative	P.lanio	1
OG0003959	Immune	GramNegative	A.melifera	1
OG0004091	Immune	GramNegative	A.melifera	1
OG0004307	Immune	GramNegative	A.melifera	1
OG0004507	Immune	GramNegative	P.lanio	1
OG0004610	Immune	GramNegative	A.melifera, B.terrestris	2
OG0004717	Immune	GramNegative	A.melifera	1
OG0004768	Immune	GramNegative	C.australensis	1
OG0004983	Immune	GramNegative	Apinae	1
OG0005039	Immune	GramNegative	P.lanio	1
OG0005230	Immune	GramNegative	A.melifera	1
OG0005356	Immune	GramNegative	P.lanio	1
OG0007012	Immune	GramNegative	B.terrestris	1
OG0008269	Immune	GramNegative	P.lanio	1
OG0008585	Immune	GramNegative	C.australensis	1
OG0009097	Immune	GramNegative	A.melifera	1
OG0009345	Immune	GramNegative	B.terrestris	1
OG0009651	Immune	GramNegative	A.melifera	1
OG0009885	Immune	GramNegative	A.melifera	1
OG0000013	None Immune	GramNegative	P.lanio	1
OG0000041	None Immune	GramNegative	A.melifera	1
OG0000048	None Immune	GramNegative	B.terrestris	1
OG0000051	None Immune	GramNegative	A.melifera, P.lanio	2
OG0000056	None Immune	GramNegative	P.lanio	1
OG0000059	None Immune	GramNegative	B.terrestris	1
OG0000070	None Immune	GramNegative	P.lanio	1
OG0000099	None Immune	GramNegative	A.melifera	1
OG0000114	None Immune	GramNegative	P.lanio	1
OG0000127	None Immune	GramNegative	B.terrestris	1
OG0000130	None Immune	GramNegative	A.melifera	1
OG0000137	None Immune	GramNegative	P.lanio	1
OG0000175	None Immune	GramNegative	P.lanio	1
OG0000190	None Immune	GramNegative	P.lanio	1
OG0000231	None Immune	GramNegative	B.terrestris	1
OG0000248	None Immune	GramNegative	A.melifera	1
OG0000252	None Immune	GramNegative	B.terrestris	1
OG0000253	None Immune	GramNegative	P.lanio	1
OG0000264	None Immune	GramNegative	P.lanio	1
OG0000272	None Immune	GramNegative	B.terrestris	1
OG0000290	None Immune	GramNegative	A.melifera	1
OG0000293	None Immune	GramNegative	A.melifera	1
OG0000294	None Immune	GramNegative	A.melifera, C.australensis	2
OG0000307	None Immune	GramNegative	A.melifera, C.australensis	2
OG0000315	None Immune	GramNegative	P.lanio	1
OG0000319	None Immune	GramNegative	B.terrestris	1
OG0000323	None Immune	GramNegative	A.melifera	1
OG0000334	None Immune	GramNegative	P.lanio	1
OG0000342	None Immune	GramNegative	B.terrestris	1
OG0000347	None Immune	GramNegative	A.melifera	1
OG0000359	None Immune	GramNegative	P.lanio	1
OG0000363	None Immune	GramNegative	P.lanio	1
OG0000372	None Immune	GramNegative	B.terrestris	1
OG0000383	None Immune	GramNegative	A.melifera	1
OG0000396	None Immune	GramNegative	B.terrestris	1
OG0000430	None Immune	GramNegative	P.lanio	1
OG0000440	None Immune	GramNegative	P.lanio	1
OG0000453	None Immune	GramNegative	P.lanio	1
OG0000468	None Immune	GramNegative	P.lanio	1
OG0000475	None Immune	GramNegative	B.terrestris	1
OG0000478	None Immune	GramNegative	A.melifera	1
OG0000479	None Immune	GramNegative	P.lanio	1
OG0000498	None Immune	GramNegative	B.terrestris	1
OG0000501	None Immune	GramNegative	A.melifera	1
OG0000509	None Immune	GramNegative	C.australensis	1
OG0000518	None Immune	GramNegative	A.melifera	1
OG0000543	None Immune	GramNegative	P.lanio	1
OG0000547	None Immune	GramNegative	P.lanio	1
OG0000553	None Immune	GramNegative	A.melifera	1
OG0000555	None Immune	GramNegative	P.lanio	1
OG0000558	None Immune	GramNegative	A.melifera	1
OG0000569	None Immune	GramNegative	B.terrestris	1
OG0000589	None Immune	GramNegative	P.lanio	1
OG0000596	None Immune	GramNegative	P.lanio	1
OG0000603	None Immune	GramNegative	B.terrestris, C.australensis	2
OG0000613	None Immune	GramNegative	A.melifera	1
OG0000619	None Immune	GramNegative	P.lanio	1
OG0000624	None Immune	GramNegative	P.lanio	1
OG0000629	None Immune	GramNegative	A.melifera	1
OG0000676	None Immune	GramNegative	P.lanio	1
OG0000678	None Immune	GramNegative	P.lanio	1
OG0000698	None Immune	GramNegative	A.melifera	1
OG0000703	None Immune	GramNegative	B.terrestris	1
OG0000736	None Immune	GramNegative	P.lanio	1
OG0000747	None Immune	GramNegative	B.terrestris	1
OG0000749	None Immune	GramNegative	P.lanio	1
OG0000751	None Immune	GramNegative	A.melifera	1
OG0000753	None Immune	GramNegative	P.lanio	1
OG0000768	None Immune	GramNegative	A.melifera	1
OG0000772	None Immune	GramNegative	P.lanio	1
OG0000773	None Immune	GramNegative	A.melifera, P.lanio	2
OG0000781	None Immune	GramNegative	A.melifera	1
OG0000799	None Immune	GramNegative	A.melifera	1
OG0000813	None Immune	GramNegative	P.lanio	1
OG0000823	None Immune	GramNegative	P.lanio	1
OG0000855	None Immune	GramNegative	B.terrestris	1
OG0000863	None Immune	GramNegative	A.melifera	1
OG0000868	None Immune	GramNegative	P.lanio	1
OG0000869	None Immune	GramNegative	B.terrestris	1
OG0000884	None Immune	GramNegative	A.melifera	1
OG0000888	None Immune	GramNegative	P.lanio	1
OG0000898	None Immune	GramNegative	P.lanio	1
OG0000926	None Immune	GramNegative	P.lanio	1
OG0000930	None Immune	GramNegative	P.lanio	1
OG0000935	None Immune	GramNegative	P.lanio	1
OG0000936	None Immune	GramNegative	P.lanio	1
OG0000941	None Immune	GramNegative	P.lanio	1
OG0000954	None Immune	GramNegative	Anthophila	1
OG0000971	None Immune	GramNegative	P.lanio	1
OG0000977	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0000978	None Immune	GramNegative	P.lanio	1
OG0000993	None Immune	GramNegative	A.melifera	1
OG0000994	None Immune	GramNegative	B.terrestris	1
OG0001000	None Immune	GramNegative	A.melifera	1
OG0001007	None Immune	GramNegative	P.lanio	1
OG0001013	None Immune	GramNegative	A.melifera	1
OG0001026	None Immune	GramNegative	P.lanio	1
OG0001030	None Immune	GramNegative	P.lanio	1
OG0001044	None Immune	GramNegative	B.terrestris	1
OG0001048	None Immune	GramNegative	B.terrestris	1
OG0001058	None Immune	GramNegative	A.melifera	1
OG0001068	None Immune	GramNegative	A.melifera, C.australensis, P.lanio	3
OG0001086	None Immune	GramNegative	A.melifera	1
OG0001094	None Immune	GramNegative	P.lanio	1
OG0001104	None Immune	GramNegative	A.melifera	1
OG0001116	None Immune	GramNegative	B.terrestris	1
OG0001120	None Immune	GramNegative	P.lanio	1
OG0001192	None Immune	GramNegative	A.melifera, P.lanio	2
OG0001193	None Immune	GramNegative	A.melifera	1
OG0001212	None Immune	GramNegative	B.terrestris, C.australensis, P.lanio	3
OG0001213	None Immune	GramNegative	A.melifera	1
OG0001226	None Immune	GramNegative	P.lanio	1
OG0001267	None Immune	GramNegative	A.melifera	1
OG0001285	None Immune	GramNegative	A.melifera	1
OG0001291	None Immune	GramNegative	P.lanio	1
OG0001298	None Immune	GramNegative	A.melifera	1
OG0001333	None Immune	GramNegative	B.terrestris, C.australensis	2
OG0001351	None Immune	GramNegative	B.terrestris	1
OG0001352	None Immune	GramNegative	P.lanio	1
OG0001383	None Immune	GramNegative	A.melifera	1
OG0001403	None Immune	GramNegative	C.australensis	1
OG0001406	None Immune	GramNegative	P.lanio	1
OG0001411	None Immune	GramNegative	P.lanio	1
OG0001416	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0001417	None Immune	GramNegative	P.lanio	1
OG0001423	None Immune	GramNegative	A.melifera	1
OG0001429	None Immune	GramNegative	P.lanio	1
OG0001438	None Immune	GramNegative	A.melifera	1
OG0001454	None Immune	GramNegative	A.melifera, P.lanio	2
OG0001469	None Immune	GramNegative	A.melifera	1
OG0001470	None Immune	GramNegative	B.terrestris	1
OG0001472	None Immune	GramNegative	B.terrestris	1
OG0001473	None Immune	GramNegative	P.lanio	1
OG0001474	None Immune	GramNegative	C.australensis	1
OG0001477	None Immune	GramNegative	P.lanio	1
OG0001485	None Immune	GramNegative	A.melifera	1
OG0001508	None Immune	GramNegative	A.melifera	1
OG0001513	None Immune	GramNegative	P.lanio	1
OG0001516	None Immune	GramNegative	P.lanio	1
OG0001530	None Immune	GramNegative	P.lanio	1
OG0001541	None Immune	GramNegative	A.melifera	1
OG0001566	None Immune	GramNegative	A.melifera	1
OG0001573	None Immune	GramNegative	P.lanio	1
OG0001588	None Immune	GramNegative	C.australensis	1
OG0001605	None Immune	GramNegative	B.terrestris	1
OG0001612	None Immune	GramNegative	A.melifera	1
OG0001613	None Immune	GramNegative	A.melifera	1
OG0001615	None Immune	GramNegative	P.lanio	1
OG0001629	None Immune	GramNegative	P.lanio	1
OG0001641	None Immune	GramNegative	P.lanio	1
OG0001653	None Immune	GramNegative	A.melifera	1
OG0001680	None Immune	GramNegative	P.lanio	1
OG0001681	None Immune	GramNegative	P.lanio	1
OG0001682	None Immune	GramNegative	P.lanio	1
OG0001727	None Immune	GramNegative	A.melifera	1
OG0001742	None Immune	GramNegative	P.lanio	1
OG0001748	None Immune	GramNegative	B.terrestris	1
OG0001760	None Immune	GramNegative	P.lanio	1
OG0001789	None Immune	GramNegative	P.lanio	1
OG0001797	None Immune	GramNegative	P.lanio	1
OG0001803	None Immune	GramNegative	A.melifera	1
OG0001814	None Immune	GramNegative	A.melifera	1
OG0001816	None Immune	GramNegative	A.melifera	1
OG0001829	None Immune	GramNegative	B.terrestris	1
OG0001842	None Immune	GramNegative	A.melifera	1
OG0001877	None Immune	GramNegative	A.melifera	1
OG0001882	None Immune	GramNegative	B.terrestris	1
OG0001890	None Immune	GramNegative	P.lanio	1
OG0001897	None Immune	GramNegative	B.terrestris	1
OG0001902	None Immune	GramNegative	P.lanio	1
OG0001911	None Immune	GramNegative	P.lanio	1
OG0001931	None Immune	GramNegative	P.lanio	1
OG0001937	None Immune	GramNegative	P.lanio	1
OG0001959	None Immune	GramNegative	P.lanio	1
OG0001961	None Immune	GramNegative	C.australensis	1
OG0001970	None Immune	GramNegative	P.lanio	1
OG0001979	None Immune	GramNegative	P.lanio	1
OG0001986	None Immune	GramNegative	B.terrestris	1
OG0002012	None Immune	GramNegative	A.melifera	1
OG0002016	None Immune	GramNegative	A.melifera	1
OG0002049	None Immune	GramNegative	P.lanio	1
OG0002054	None Immune	GramNegative	P.lanio	1
OG0002075	None Immune	GramNegative	A.melifera	1
OG0002079	None Immune	GramNegative	B.terrestris	1
OG0002080	None Immune	GramNegative	A.melifera	1
OG0002095	None Immune	GramNegative	P.lanio	1
OG0002104	None Immune	GramNegative	P.lanio	1
OG0002136	None Immune	GramNegative	A.melifera, P.lanio	2
OG0002156	None Immune	GramNegative	A.melifera	1
OG0002167	None Immune	GramNegative	A.melifera	1
OG0002180	None Immune	GramNegative	B.terrestris	1
OG0002187	None Immune	GramNegative	P.lanio	1
OG0002203	None Immune	GramNegative	P.lanio	1
OG0002205	None Immune	GramNegative	Anthophila	1
OG0002228	None Immune	GramNegative	A.melifera	1
OG0002250	None Immune	GramNegative	P.lanio	1
OG0002261	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0002274	None Immune	GramNegative	B.terrestris	1
OG0002275	None Immune	GramNegative	P.lanio	1
OG0002282	None Immune	GramNegative	P.lanio	1
OG0002292	None Immune	GramNegative	P.lanio	1
OG0002297	None Immune	GramNegative	P.lanio	1
OG0002313	None Immune	GramNegative	P.lanio	1
OG0002323	None Immune	GramNegative	A.melifera	1
OG0002340	None Immune	GramNegative	B.terrestris	1
OG0002345	None Immune	GramNegative	P.lanio	1
OG0002356	None Immune	GramNegative	P.lanio	1
OG0002373	None Immune	GramNegative	P.lanio	1
OG0002375	None Immune	GramNegative	A.melifera, P.lanio	2
OG0002378	None Immune	GramNegative	P.lanio	1
OG0002392	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0002398	None Immune	GramNegative	Apinae	1
OG0002405	None Immune	GramNegative	B.terrestris	1
OG0002423	None Immune	GramNegative	B.terrestris	1
OG0002441	None Immune	GramNegative	P.lanio	1
OG0002470	None Immune	GramNegative	P.lanio	1
OG0002487	None Immune	GramNegative	A.melifera, P.lanio	2
OG0002490	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0002500	None Immune	GramNegative	P.lanio	1
OG0002513	None Immune	GramNegative	P.lanio	1
OG0002538	None Immune	GramNegative	P.lanio	1
OG0002563	None Immune	GramNegative	P.lanio	1
OG0002575	None Immune	GramNegative	B.terrestris	1
OG0002588	None Immune	GramNegative	A.melifera	1
OG0002619	None Immune	GramNegative	B.terrestris	1
OG0002627	None Immune	GramNegative	A.melifera	1
OG0002640	None Immune	GramNegative	A.melifera	1
OG0002647	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0002670	None Immune	GramNegative	P.lanio	1
OG0002672	None Immune	GramNegative	A.melifera, P.lanio	2
OG0002676	None Immune	GramNegative	P.lanio	1
OG0002694	None Immune	GramNegative	P.lanio	1
OG0002696	None Immune	GramNegative	P.lanio	1
OG0002718	None Immune	GramNegative	A.melifera	1
OG0002719	None Immune	GramNegative	P.lanio	1
OG0002726	None Immune	GramNegative	A.melifera	1
OG0002731	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0002732	None Immune	GramNegative	P.lanio	1
OG0002774	None Immune	GramNegative	P.lanio	1
OG0002778	None Immune	GramNegative	B.terrestris	1
OG0002779	None Immune	GramNegative	P.lanio	1
OG0002782	None Immune	GramNegative	A.melifera	1
OG0002794	None Immune	GramNegative	A.melifera	1
OG0002802	None Immune	GramNegative	A.melifera, P.lanio	2
OG0002824	None Immune	GramNegative	B.terrestris	1
OG0002827	None Immune	GramNegative	P.lanio	1
OG0002829	None Immune	GramNegative	B.terrestris	1
OG0002840	None Immune	GramNegative	P.lanio	1
OG0002842	None Immune	GramNegative	A.melifera	1
OG0002853	None Immune	GramNegative	P.lanio	1
OG0002871	None Immune	GramNegative	P.lanio	1
OG0002876	None Immune	GramNegative	A.melifera	1
OG0002922	None Immune	GramNegative	P.lanio	1
OG0002960	None Immune	GramNegative	B.terrestris	1
OG0002969	None Immune	GramNegative	P.lanio	1
OG0002987	None Immune	GramNegative	P.lanio	1
OG0002995	None Immune	GramNegative	B.terrestris	1
OG0003000	None Immune	GramNegative	B.terrestris	1
OG0003001	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0003067	None Immune	GramNegative	A.melifera	1
OG0003074	None Immune	GramNegative	P.lanio	1
OG0003080	None Immune	GramNegative	P.lanio	1
OG0003094	None Immune	GramNegative	A.melifera	1
OG0003103	None Immune	GramNegative	P.lanio	1
OG0003127	None Immune	GramNegative	A.melifera	1
OG0003128	None Immune	GramNegative	A.melifera	1
OG0003131	None Immune	GramNegative	A.melifera	1
OG0003140	None Immune	GramNegative	P.lanio	1
OG0003143	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0003150	None Immune	GramNegative	A.melifera	1
OG0003156	None Immune	GramNegative	B.terrestris	1
OG0003157	None Immune	GramNegative	P.lanio	1
OG0003178	None Immune	GramNegative	A.melifera	1
OG0003181	None Immune	GramNegative	A.melifera	1
OG0003193	None Immune	GramNegative	B.terrestris	1
OG0003198	None Immune	GramNegative	P.lanio	1
OG0003205	None Immune	GramNegative	A.melifera	1
OG0003220	None Immune	GramNegative	P.lanio	1
OG0003221	None Immune	GramNegative	B.terrestris	1
OG0003224	None Immune	GramNegative	B.terrestris	1
OG0003248	None Immune	GramNegative	A.melifera	1
OG0003249	None Immune	GramNegative	P.lanio	1
OG0003250	None Immune	GramNegative	B.terrestris, C.australensis	2
OG0003285	None Immune	GramNegative	B.terrestris	1
OG0003290	None Immune	GramNegative	A.melifera	1
OG0003291	None Immune	GramNegative	A.melifera	1
OG0003319	None Immune	GramNegative	P.lanio	1
OG0003340	None Immune	GramNegative	P.lanio	1
OG0003360	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0003383	None Immune	GramNegative	P.lanio	1
OG0003400	None Immune	GramNegative	P.lanio	1
OG0003441	None Immune	GramNegative	P.lanio	1
OG0003533	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0003549	None Immune	GramNegative	P.lanio	1
OG0003561	None Immune	GramNegative	B.terrestris	1
OG0003571	None Immune	GramNegative	A.melifera	1
OG0003590	None Immune	GramNegative	B.terrestris	1
OG0003623	None Immune	GramNegative	P.lanio	1
OG0003696	None Immune	GramNegative	P.lanio	1
OG0003707	None Immune	GramNegative	P.lanio	1
OG0003717	None Immune	GramNegative	B.terrestris	1
OG0003718	None Immune	GramNegative	B.terrestris	1
OG0003721	None Immune	GramNegative	A.melifera	1
OG0003724	None Immune	GramNegative	A.melifera	1
OG0003737	None Immune	GramNegative	P.lanio	1
OG0003750	None Immune	GramNegative	P.lanio	1
OG0003755	None Immune	GramNegative	P.lanio	1
OG0003770	None Immune	GramNegative	B.terrestris	1
OG0003792	None Immune	GramNegative	P.lanio	1
OG0003801	None Immune	GramNegative	A.melifera	1
OG0003803	None Immune	GramNegative	A.melifera	1
OG0003807	None Immune	GramNegative	A.melifera	1
OG0003813	None Immune	GramNegative	P.lanio	1
OG0003843	None Immune	GramNegative	B.terrestris	1
OG0003850	None Immune	GramNegative	A.melifera	1
OG0003852	None Immune	GramNegative	P.lanio	1
OG0003867	None Immune	GramNegative	P.lanio	1
OG0003869	None Immune	GramNegative	B.terrestris	1
OG0003882	None Immune	GramNegative	P.lanio	1
OG0003889	None Immune	GramNegative	A.melifera	1
OG0003893	None Immune	GramNegative	P.lanio	1
OG0003903	None Immune	GramNegative	P.lanio	1
OG0003907	None Immune	GramNegative	P.lanio	1
OG0003913	None Immune	GramNegative	A.melifera	1
OG0003924	None Immune	GramNegative	P.lanio	1
OG0003930	None Immune	GramNegative	A.melifera, P.lanio	2
OG0003950	None Immune	GramNegative	P.lanio	1
OG0003956	None Immune	GramNegative	A.melifera	1
OG0004018	None Immune	GramNegative	P.lanio	1
OG0004020	None Immune	GramNegative	A.melifera, P.lanio	2
OG0004030	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0004031	None Immune	GramNegative	P.lanio	1
OG0004043	None Immune	GramNegative	A.melifera	1
OG0004049	None Immune	GramNegative	P.lanio	1
OG0004071	None Immune	GramNegative	A.melifera	1
OG0004095	None Immune	GramNegative	A.melifera	1
OG0004115	None Immune	GramNegative	P.lanio	1
OG0004118	None Immune	GramNegative	P.lanio	1
OG0004120	None Immune	GramNegative	P.lanio	1
OG0004128	None Immune	GramNegative	A.melifera	1
OG0004129	None Immune	GramNegative	P.lanio	1
OG0004132	None Immune	GramNegative	A.melifera	1
OG0004161	None Immune	GramNegative	P.lanio	1
OG0004181	None Immune	GramNegative	P.lanio	1
OG0004216	None Immune	GramNegative	A.melifera	1
OG0004218	None Immune	GramNegative	P.lanio	1
OG0004219	None Immune	GramNegative	A.melifera	1
OG0004238	None Immune	GramNegative	B.terrestris	1
OG0004257	None Immune	GramNegative	A.melifera	1
OG0004284	None Immune	GramNegative	A.melifera	1
OG0004343	None Immune	GramNegative	P.lanio	1
OG0004352	None Immune	GramNegative	B.terrestris	1
OG0004354	None Immune	GramNegative	A.melifera	1
OG0004390	None Immune	GramNegative	A.melifera	1
OG0004403	None Immune	GramNegative	P.lanio	1
OG0004426	None Immune	GramNegative	A.melifera	1
OG0004429	None Immune	GramNegative	P.lanio	1
OG0004434	None Immune	GramNegative	P.lanio	1
OG0004439	None Immune	GramNegative	A.melifera	1
OG0004489	None Immune	GramNegative	A.melifera	1
OG0004509	None Immune	GramNegative	P.lanio	1
OG0004529	None Immune	GramNegative	A.melifera	1
OG0004533	None Immune	GramNegative	B.terrestris	1
OG0004536	None Immune	GramNegative	P.lanio	1
OG0004543	None Immune	GramNegative	A.melifera	1
OG0004544	None Immune	GramNegative	A.melifera	1
OG0004545	None Immune	GramNegative	P.lanio	1
OG0004554	None Immune	GramNegative	P.lanio	1
OG0004556	None Immune	GramNegative	P.lanio	1
OG0004571	None Immune	GramNegative	P.lanio	1
OG0004581	None Immune	GramNegative	A.melifera	1
OG0004594	None Immune	GramNegative	B.terrestris	1
OG0004603	None Immune	GramNegative	A.melifera	1
OG0004604	None Immune	GramNegative	A.melifera	1
OG0004608	None Immune	GramNegative	A.melifera	1
OG0004626	None Immune	GramNegative	B.terrestris	1
OG0004652	None Immune	GramNegative	P.lanio	1
OG0004672	None Immune	GramNegative	A.melifera	1
OG0004687	None Immune	GramNegative	P.lanio	1
OG0004703	None Immune	GramNegative	A.melifera	1
OG0004715	None Immune	GramNegative	A.melifera, P.lanio	2
OG0004730	None Immune	GramNegative	P.lanio	1
OG0004735	None Immune	GramNegative	B.terrestris	1
OG0004751	None Immune	GramNegative	A.melifera	1
OG0004756	None Immune	GramNegative	A.melifera	1
OG0004776	None Immune	GramNegative	A.melifera	1
OG0004790	None Immune	GramNegative	P.lanio	1
OG0004791	None Immune	GramNegative	P.lanio	1
OG0004800	None Immune	GramNegative	B.terrestris	1
OG0004815	None Immune	GramNegative	A.melifera	1
OG0004819	None Immune	GramNegative	P.lanio	1
OG0004838	None Immune	GramNegative	A.melifera	1
OG0004850	None Immune	GramNegative	B.terrestris	1
OG0004861	None Immune	GramNegative	P.lanio	1
OG0004873	None Immune	GramNegative	B.terrestris	1
OG0004897	None Immune	GramNegative	A.melifera, P.lanio	2
OG0004909	None Immune	GramNegative	A.melifera	1
OG0004921	None Immune	GramNegative	A.melifera	1
OG0004923	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0004924	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0004946	None Immune	GramNegative	A.melifera, P.lanio	2
OG0004961	None Immune	GramNegative	P.lanio	1
OG0004962	None Immune	GramNegative	P.lanio	1
OG0004975	None Immune	GramNegative	B.terrestris	1
OG0004994	None Immune	GramNegative	P.lanio	1
OG0005014	None Immune	GramNegative	P.lanio	1
OG0005033	None Immune	GramNegative	P.lanio	1
OG0005037	None Immune	GramNegative	B.terrestris	1
OG0005038	None Immune	GramNegative	B.terrestris	1
OG0005045	None Immune	GramNegative	P.lanio	1
OG0005054	None Immune	GramNegative	A.melifera	1
OG0005056	None Immune	GramNegative	P.lanio	1
OG0005083	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0005110	None Immune	GramNegative	A.melifera, P.lanio	2
OG0005119	None Immune	GramNegative	P.lanio	1
OG0005143	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0005152	None Immune	GramNegative	A.melifera	1
OG0005155	None Immune	GramNegative	Apinae	1
OG0005165	None Immune	GramNegative	P.lanio	1
OG0005186	None Immune	GramNegative	P.lanio	1
OG0005207	None Immune	GramNegative	P.lanio	1
OG0005214	None Immune	GramNegative	P.lanio	1
OG0005218	None Immune	GramNegative	Apinae	1
OG0005219	None Immune	GramNegative	P.lanio	1
OG0005220	None Immune	GramNegative	P.lanio	1
OG0005233	None Immune	GramNegative	P.lanio	1
OG0005234	None Immune	GramNegative	A.melifera, P.lanio	2
OG0005239	None Immune	GramNegative	P.lanio	1
OG0005264	None Immune	GramNegative	P.lanio	1
OG0005266	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0005280	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0005285	None Immune	GramNegative	P.lanio	1
OG0005314	None Immune	GramNegative	A.melifera	1
OG0005317	None Immune	GramNegative	A.melifera	1
OG0005340	None Immune	GramNegative	P.lanio	1
OG0005341	None Immune	GramNegative	P.lanio	1
OG0005349	None Immune	GramNegative	A.melifera, P.lanio	2
OG0005358	None Immune	GramNegative	B.terrestris	1
OG0005366	None Immune	GramNegative	B.terrestris	1
OG0005372	None Immune	GramNegative	P.lanio	1
OG0005386	None Immune	GramNegative	A.melifera	1
OG0005394	None Immune	GramNegative	P.lanio	1
OG0005414	None Immune	GramNegative	P.lanio	1
OG0005419	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0005434	None Immune	GramNegative	P.lanio	1
OG0005450	None Immune	GramNegative	A.melifera	1
OG0005462	None Immune	GramNegative	A.melifera	1
OG0005463	None Immune	GramNegative	B.terrestris	1
OG0005464	None Immune	GramNegative	A.melifera	1
OG0005476	None Immune	GramNegative	P.lanio	1
OG0005479	None Immune	GramNegative	Apinae	1
OG0005486	None Immune	GramNegative	B.terrestris	1
OG0005493	None Immune	GramNegative	P.lanio	1
OG0005530	None Immune	GramNegative	P.lanio	1
OG0005538	None Immune	GramNegative	P.lanio	1
OG0005540	None Immune	GramNegative	A.melifera	1
OG0005553	None Immune	GramNegative	P.lanio	1
OG0005564	None Immune	GramNegative	B.terrestris	1
OG0005565	None Immune	GramNegative	A.melifera	1
OG0005577	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0005578	None Immune	GramNegative	P.lanio	1
OG0005603	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0005607	None Immune	GramNegative	B.terrestris	1
OG0005609	None Immune	GramNegative	B.terrestris	1
OG0005627	None Immune	GramNegative	P.lanio	1
OG0005642	None Immune	GramNegative	P.lanio	1
OG0005659	None Immune	GramNegative	P.lanio	1
OG0005667	None Immune	GramNegative	A.melifera	1
OG0005670	None Immune	GramNegative	A.melifera	1
OG0005684	None Immune	GramNegative	P.lanio	1
OG0005698	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0005706	None Immune	GramNegative	P.lanio	1
OG0005723	None Immune	GramNegative	B.terrestris	1
OG0005743	None Immune	GramNegative	P.lanio	1
OG0005744	None Immune	GramNegative	P.lanio	1
OG0005768	None Immune	GramNegative	P.lanio	1
OG0005776	None Immune	GramNegative	B.terrestris	1
OG0005800	None Immune	GramNegative	A.melifera	1
OG0005801	None Immune	GramNegative	P.lanio	1
OG0005810	None Immune	GramNegative	P.lanio	1
OG0005812	None Immune	GramNegative	A.melifera	1
OG0005816	None Immune	GramNegative	A.melifera	1
OG0005824	None Immune	GramNegative	A.melifera	1
OG0005827	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0005829	None Immune	GramNegative	P.lanio	1
OG0005830	None Immune	GramNegative	A.melifera	1
OG0005892	None Immune	GramNegative	A.melifera	1
OG0005903	None Immune	GramNegative	B.terrestris	1
OG0005908	None Immune	GramNegative	P.lanio	1
OG0005940	None Immune	GramNegative	A.melifera	1
OG0005943	None Immune	GramNegative	P.lanio	1
OG0005957	None Immune	GramNegative	P.lanio	1
OG0005974	None Immune	GramNegative	A.melifera	1
OG0006005	None Immune	GramNegative	A.melifera	1
OG0006026	None Immune	GramNegative	P.lanio	1
OG0006038	None Immune	GramNegative	B.terrestris	1
OG0006050	None Immune	GramNegative	P.lanio	1
OG0006052	None Immune	GramNegative	P.lanio	1
OG0006096	None Immune	GramNegative	B.terrestris	1
OG0006106	None Immune	GramNegative	A.melifera	1
OG0006114	None Immune	GramNegative	P.lanio	1
OG0006119	None Immune	GramNegative	B.terrestris	1
OG0006131	None Immune	GramNegative	A.melifera, C.australensis, P.lanio	3
OG0006134	None Immune	GramNegative	P.lanio	1
